Date,Review
12 de outubro de 2022,"Com certeza o melhor da cidade de bc. Não importa onde eu vá , aqui sempre será o melhor restaurante 🫶🏽🫶🏽🫶🏽🫶🏽💕💕💕💕💕…"
10 de outubro de 2022,"muito booom, comida muito boa, atendimento top, os drinks estavam muito bons tmb, os guri atenderam mt bem, valeu ai MC otimo trabalho"
10 de outubro de 2022,"Querem um lugar bom, barato e de ótima qualidade .  Pode ir que e sucesso na certa . Tudo perfeito minha amiga e eu amamos. Pretendo trazer minhas madrinhas pra despedida de solteira"
9 de outubro de 2022,"Vir com meus amigos e eles adoraram, super indico, ambiente agradável, música boa. 
Voltaremos mais vezes"
5 de outubro de 2022,Excelente ambiente  com comida delirosa é bem servida. Funcionários atenciosos e animados. Música agradável
3 de outubro de 2022,"O atendimento foi excelente , fomos muito bem atendidos, a comida estava ótima, a casa é muito bem decorada."
3 de outubro de 2022,"Lugar top, muito divertido, ótimo atendimento, comida e bebida boa!  Com certeza voltaremos e recomendaremos."
2 de outubro de 2022,"Ambiente formidável, funcionários atenciosos e culinária de primeira. Parabéns! Segunda de muitas vezes que voltarei."
1 de outubro de 2022,"Lugar super animado, comida gostosa, excelente para levar os amigos!  Músicas alegres, decoração impecável!"
30 de setembro de 2022,"Ameiiii a experiência! Comida deliciosa. Atendentes atenciosos e os cantores q cantam de mesa em mesa então, incrível é divertido!"
30 de setembro de 2022,10. Muito atenciosos em todos os quesitos. A comida é muito boa e rápida para chegar. Um ambiente animado e feliz.
30 de setembro de 2022,"Serviço rápido e eficaz , atendentes atenciosos ,  música boa, todos muito maravilhosos , adorei , venho mais vezes , e perícia boa"
26 de setembro de 2022,"Fui jantar com a minha família e foi maravilhoso! Comida, bebida e atendimento excelentes!! Amo cada vez mais a cada visita!"
26 de setembro de 2022,"Ambiente, comida e atendimento impecáveis, com certeza voltarei mais vezes.
Tudo perfeito, obrigado a funcionária Maria."
24 de setembro de 2022,Restaurante impecável desde a decoração à qualidade da gastronomia. Atendimento de excelência. A garçonete Maria nos atendeu com presteza e simpatia. A comida é simplesmente deliciosa.
24 de setembro de 2022,"Com direito a mariachis que tocam de tudo. Muito bom.
Preço um pouco salgado pro tamanho das porções, mas é o padrão da Olegário"
23 de setembro de 2022,"Amei a experiência, escolhemos para comemorar nossas bodas de papel, e não poderíamos ter escolhido local melhor! Fomos MUITO bem atendidos, a equipe é maravilhosa, e a comida também! Voltaremos com certeza"
21 de setembro de 2022,"Atendimento atencioso,prestativo...
comida muito gostosa,e uma banda super talentosa cantando músicas típicas,sem falar do ambiente harmonizado e com características mexicanas. Maravilhosa experiência"
21 de setembro de 2022,"Aqui tem um atendimento atencioso, explicando bem o que vai em cada prato e recomendações muito bem pontuadas e satisfatórias. Se quer comer comida mexicana de qualidade, venha aqui! Também tem sempre música mexicana ao vivo."
21 de setembro de 2022,"Experiência boa de todos os lados: deu check na comida deliciosamente mexicana, chope gelado, atendimento perfeito e simpático, experiência,  ambiente e trio de mexicanos cantando na sua mesa"
20 de setembro de 2022,"Ótimo lugar, o atendimento da Maria garçonete maravilhoso,  que vocês mantenhan assim e com o atendimento excelente"
20 de setembro de 2022,"Amei a atendimento da maria, espaço e comida maravilhosa som muito bom e super ambiente, shop extremamente gelado"
18 de setembro de 2022,"Musica ao vivo, pratos diversos, ambiente grande. Pedidos são feitos diretamente pelo tablete na mesa, os pedidos chegam rapido"
16 de setembro de 2022,"Atendimento ótimo, comida deliciosa e espaço bem legal e temático.
  Tacos e burrico muito bom, banda mt legal."
16 de setembro de 2022,Muito bom. Adoramos a experiência. Atendimento nota 10. Ambiente muito bom. Comida deliciosa. Drinks top
15 de setembro de 2022,"Animado, divertido. Boa comida e bebida! Recomendo drink gran beeer blue. Ótima opção para celebrar aniversário"
12 de setembro de 2022,"Local muito divertido!
Comemoramos o aniversário de um amigo no rodízio na segunda-feira.
Ambiente acolhedor, música ao vivo de ótima qualidade e comida maravilhosa!
Recomendo muito"
12 de setembro de 2022,"Exelente atendimento  da garçonete  lucia
Ótima comida
Local aconchegante 
E muito obrigada por terem deixado carregar minha bike elétrica"
11 de setembro de 2022,"Ótimo atendimento, ótima vibe, variedade de comidas mexicanas, molhos muito bons! De domingo parece ser bem tranquilo."
7 de setembro de 2022,Melhor mexicano do RIO!! Muito bom! Super recomendo! Atendimento otimo! Voltarei com cereza! … perfeito!
7 de setembro de 2022,"Lugar lindo, muito bem decorado, atendimento excelente, os mariachis são a cereja do bolo. Adoreeeei"
7 de setembro de 2022,"Adorei o espaço, o atendimento e os mariachis. Além disso a comida é sensacional!
Recomendo muito a visita e voltarei com certeza."
7 de setembro de 2022,"Guacamole nos recepcionou super bem e surpreendeu com os artistas do local. Diversão garantida, além de ser mto bem localizado!"
7 de setembro de 2022,Sabem trabalhar pra crl… tropa ficou a vontade… normal! Minhas amigas gringas não querem saber de outro estabelecimento para se divertirem! RECEBA!
7 de setembro de 2022,"Comida de alta qualidade! Experiência muito boa e lugar de ótimo astral. Show couver artístico direto nas mesas.
Concerteza voltarei."
6 de setembro de 2022,"Segunda vez que venho, e não canso de fazer marketing boca a boca. Melhor comida mexicana que já comi. 🥰"
6 de setembro de 2022,"Atendimento excelente, comida maravilhosa, bebida deliciosa, ambiente lindo e aconchegante. Super recomendo."
6 de setembro de 2022,"Muitoooo bom, atendimento excelente, comida muito saborosa, decoração é bem temática e os mateares são ótimos"
5 de setembro de 2022,Adorei o clima mexicano!! Atendimento do Marlon foi o melhor de todos! Fizemos bagunça e mesmo assim pessoal atendeu bem.
3 de setembro de 2022,Jantar no Guacamole foi a melhor escolha que fiz num sábado à noite! Comida excelente e ambiente incrível - super animado e bem decorado. Eu amei!! A melhor experiência
3 de setembro de 2022,"Restaurante bem legal, inteiro temático com um atendimento excelente. Com certeza voltarei mais vezes"
3 de setembro de 2022,"Excelente atendimento e comida ! Foi muito rápido o serviço ! Voltarei com certeza ! 
Pedi o combo para dividir e serviu 2 pessoas no valor de 129,90."
2 de setembro de 2022,"Muito bom, atendimento foi top e o ambiente foi mt agradável. Fiz amizades novas que não imagina que iria conhecer."
2 de setembro de 2022,"Ambiente muito agradável, comida boa e bebidas com valores acessíveis! Super recomendo!! Voltaria com certeza"
2 de setembro de 2022,são um grupo incrivel de pessoas atendendo com a maior amizade do mundotekylhelyelhyyeyeymwmgeymeymeyeue
2 de setembro de 2022,"Muito bem atendido, a comida estava muito gostosa e com bom tempero
As músicas foram bem legais e alegrantes"
2 de setembro de 2022,"Fui muito bem atendido, e os pedidos saíam rápido. O couvert artístico foi incrível e o clima é muito animado"
31 de agosto de 2022,Sempre excelente!!!! Comida maravilhosa e atendimento perfeito!!! Muito obrigada!!! O lugar é bem divertido!!
30 de agosto de 2022,"Muito bom, comida, bebida, música. Garçons super atenciosos. Ambiente agradável, divertido. Ótima experiência."
30 de agosto de 2022,"Garçons educados e atenciosos, alem de ter um tablet que facilita MUITO na hora do pedido com as imagens dos pratos e toda descrição. Ambiente temático e lindoooo"
30 de agosto de 2022,"Atendimento muito bom, experiência bem legal nunca tinha comido comida mexicana e é sensacional. 

Peguei o rodízio e vale MUITO a pena."
29 de agosto de 2022,"Muito boa a experiência de pedir pro Tablet, rapidez no atendimento e comida e bebidas sem igual. Volto com certeza!"
27 de agosto de 2022,O Claiton é fera. A comida é muito boa e a comida também. Ambiente bastante agradável para aniversários e mais
26 de agosto de 2022,"Lugar excepcional, ambiente maravilhoso para amigos e companhia. Recomendado para aniversários e diversão"
26 de agosto de 2022,"Muito bem atendido, principalmente por Becker! Ótima comida! Recomendo bastante e com certeza voltarei mais vezes!"
26 de agosto de 2022,"Muito bom . Comida dos deuses . Muito bem servida Especialmente pelo Becker que nós recebeu da melhor forma ,  super atendimento"
26 de agosto de 2022,A casa apresenta um excelente atendimento.  Um ambiente super agradável e divertido. Exemplo  para famílias e amigos. Um ótimo cardápio e variedade de comida mexicana.
25 de agosto de 2022,"A variedade de comida é muito boa.
Os garçons são super atenciosos.
Decoração e temática mexicana agradável."
24 de agosto de 2022,"Atendentes muito atenciosos, adorei o show dos mariachis, atendente alisson e maria  muito atenciosos  ótimo atendimento ! Valorizem eles !"
23 de agosto de 2022,"Melhor lugar para passar o aniversário de casamento com minha amada ❤

Viemos aqui quando começamos a namorar, pedi ela em casamento aqui e cada ano que passa, quando estamos no Brasil, passamos aqui para relembrar nossa paixão."
21 de agosto de 2022,"Ambiente agradável, comida ótima e atendimento excelente.

Comida levemente picante.

Indico experimentarem o picles."
20 de agosto de 2022,"comida muita boa, atendimento impecável e ambiente muito gostoso para estar em um encontro romântico ou com a família ou amigos, valeu a pena"
19 de agosto de 2022,"Petiscos perfeitos drinks maravilhosos, atendimento incrível garçons super prestativos, ótimo local para estar com amigos"
19 de agosto de 2022,"Comida excelente, espaço temático muito bonito e entretenimento musical. Atendimento excelente, facilidade com o sistema de pedidos"
15 de agosto de 2022,"Lugar aconchegante , comida deliciosa garçons educados 😍 ,sou de Brasília e com certeza voltarei ao local"
12 de agosto de 2022,Excelente atendimento e principalmente do garçom Jay Jav. E querido garçom e ótima música!!!!! E ambiente
3 de agosto de 2022,Resolvi comemorar meu aniversário aqui por ser um lugar muito divertido! os animadores são incríveis e as músicas primário! sem comentar nas comidas! super inclusivas com opções veganas e vegetarianas muito saborosas!
31 de julho de 2022,"Amei o atendimento, a garçonete foi mto atenciosa, as comidas uma delícia e amei a música conhecia todas"
28 de julho de 2022,"Adorei o local, ótimo para ir com os amigos, decoração incrível, música animada e um atendimento muito bom."
28 de julho de 2022,"Comida sensacional, música incrível e vibe muito boa também! Vale muito a pena a visita! Pedimos um combo e estava muito bom, atendimento maravilhoso."
28 de julho de 2022,"Muito legal o ambiente, confortável e aconchegante. Recomendo muito.
Ótimo para aniversários e para levar amigos"
15 de julho de 2022,Que delícia de comida! Atendimento diferenciado! Tempero harmonioso! Visual muito típico e colorido. Incrível!!!!
10 de julho de 2022,"Desde a comida, ambiente extremante confortável, equipe e banda, tudo muito bom. Fui e acabei optando pelo rodizio por indicação do próprio estabelecimento e com certeza foi a melhor opção. Além de um buffet grande, eles passam nas mesas o tempo todo servindo e ainda...Mais"
27 de junho de 2022,"Fui com meu namorado,no Jardim Botânico no rodízio, adoramos tudo!!Atendimento muito bom, todos muito atenciosos e simpaticos"
25 de junho de 2022,"Local muito agradável e animado, excentricidade atendimento e comida. Boa estrutura. Muito bom !!!!!!"
19 de junho de 2022,"Lugar incrível,amo sempre que venho aqui .
Atendimento 1000000 recomendo esse restorante guacamole,tudo muito delicioso.❤️"
17 de junho de 2022,"Excelente opção na noite Carioca. O clima ""chicano"" se faz presente na decoração na comida e na animação doa clientes."
17 de junho de 2022,"Conhecíamos o Guacamole da Barra e fomos visitar o Guacamole da Freguesia. O ambiente interno era um som insuportável. Comentamos com a atendente mas o som da musica continuou alto. Senti-me numa boate. Achei extremamente desnecessário, pois estava querendo conversar com meu marido mas, não...Mais"
15 de junho de 2022,"…Ótima experiência gastronômica, ambiente tematico , comida deliciosa, excelente atendimento e preço justo………….."
12 de junho de 2022,"Muito bom, primeira vez que venho aqui e fiquei super encantado... Tudo muito bom, com um peço justo, um detalhe é o valor da experiência."
11 de junho de 2022,"Excelente local para vir em família,  amigos e casal.

Comida muito boa e belas bebidas.

Local alto astral..."
2 de junho de 2022,"Um ambiente bonito, organizado e um ótimo atendimento, pessoal sempre muito educado e os pedidos chegam rápido!"
